ID,Class,Skill,Talent Point Cost,Talent Level,Tooltip,Talent Level Necessary,Character Level Necessary
920400,Brawler,Ground pounder,1,56,EP Attack Power increases by 633,116,12
920400,Brawler,Ground pounder,1,57,EP Attack Power increases by 639,118,12
920400,Brawler,Ground pounder,1,58,EP Attack Power increases by 645,120,12
920400,Brawler,Ground pounder,1,59,EP Attack Power increases by 651,122,12
920400,Brawler,Ground pounder,1,60,EP Attack Power increases by 657,124,12
920400,Brawler,Ground pounder,1,61,EP Attack Power increases by 663,126,12
920400,Brawler,Ground pounder,1,62,EP Attack Power increases by 669,128,12
920400,Brawler,Ground pounder,1,63,EP Attack Power increases by 675,130,12
920400,Brawler,Ground pounder,1,64,EP Attack Power increases by 681,132,12
920400,Brawler,Ground pounder,1,65,EP Attack Power increases by 687,134,12
920400,Brawler,Ground pounder,1,66,EP Attack Power increases by 693,136,12
920400,Brawler,Ground pounder,1,67,EP Attack Power increases by 699,138,12
920400,Brawler,Ground pounder,1,68,EP Attack Power increases by 705,140,12
920400,Brawler,Ground pounder,1,69,EP Attack Power increases by 711,142,12
920400,Brawler,Ground pounder,1,70,EP Attack Power increases by 717,144,12
920400,Brawler,Ground pounder,1,71,EP Attack Power increases by 723,146,12
920400,Brawler,Ground pounder,1,72,EP Attack Power increases by 729,148,12
920400,Brawler,Ground pounder,1,73,EP Attack Power increases by 735,150,12
920400,Brawler,Ground pounder,1,74,EP Attack Power increases by 741,152,12
920400,Brawler,Ground pounder,1,75,EP Attack Power increases by 747,154,12
920400,Brawler,Ground pounder,1,76,EP Attack Power increases by 753,156,12
920400,Brawler,Ground pounder,1,77,EP Attack Power increases by 759,158,12
920400,Brawler,Ground pounder,1,78,EP Attack Power increases by 765,160,12
920400,Brawler,Ground pounder,1,79,EP Attack Power increases by 771,162,12
920400,Brawler,Ground pounder,1,80,EP Attack Power increases by 777,164,12
920400,Brawler,Ground pounder,1,81,EP Attack Power increases by 783,166,12
920400,Brawler,Ground pounder,1,82,EP Attack Power increases by 789,168,12
920400,Brawler,Ground pounder,1,83,EP Attack Power increases by 795,170,12
920400,Brawler,Ground pounder,1,84,EP Attack Power increases by 801,172,12
920400,Brawler,Ground pounder,1,85,EP Attack Power increases by 807,174,12
920400,Brawler,Ground pounder,1,86,EP Attack Power increases by 813,176,12
920400,Brawler,Ground pounder,1,87,EP Attack Power increases by 819,178,12
920400,Brawler,Ground pounder,1,88,EP Attack Power increases by 825,180,12
920400,Brawler,Ground pounder,1,89,EP Attack Power increases by 831,182,12
920400,Brawler,Ground pounder,1,90,EP Attack Power increases by 837,184,12
920400,Brawler,Ground pounder,1,91,EP Attack Power increases by 843,186,12
920400,Brawler,Ground pounder,1,92,EP Attack Power increases by 849,188,12
920400,Brawler,Ground pounder,1,93,EP Attack Power increases by 855,190,12
920400,Brawler,Ground pounder,1,94,EP Attack Power increases by 861,192,12
920400,Brawler,Ground pounder,1,95,EP Attack Power increases by 867,194,12
920400,Brawler,Ground pounder,1,96,EP Attack Power increases by 873,196,12
920400,Brawler,Ground pounder,1,97,EP Attack Power increases by 879,198,12
920400,Brawler,Ground pounder,1,98,EP Attack Power increases by 885,200,12
920400,Brawler,Ground pounder,1,99,EP Attack Power increases by 891,202,12
920600,Brawler,Haymaker,1,1,EP Attack Power increases by 32,7,8
920600,Brawler,Haymaker,1,2,EP Attack Power increases by 62,9,8
920600,Brawler,Haymaker,1,3,EP Attack Power increases by 90,11,8
920600,Brawler,Haymaker,1,4,EP Attack Power increases by 116,13,8
920600,Brawler,Haymaker,1,5,EP Attack Power increases by 141,15,8
920600,Brawler,Haymaker,1,6,EP Attack Power increases by 164,17,8
920600,Brawler,Haymaker,1,7,EP Attack Power increases by 186,19,8
920600,Brawler,Haymaker,1,8,EP Attack Power increases by 206,21,8
920600,Brawler,Haymaker,1,9,EP Attack Power increases by 225,23,8
920600,Brawler,Haymaker,1,10,EP Attack Power increases by 243,25,8
920600,Brawler,Haymaker,1,11,EP Attack Power increases by 260,27,8
920600,Brawler,Haymaker,1,12,EP Attack Power increases by 276,29,8
920600,Brawler,Haymaker,1,13,EP Attack Power increases by 291,31,8
920600,Brawler,Haymaker,1,14,EP Attack Power increases by 306,33,8
920600,Brawler,Haymaker,1,15,EP Attack Power increases by 319,35,8
920600,Brawler,Haymaker,1,16,EP Attack Power increases by 332,37,8
920600,Brawler,Haymaker,1,17,EP Attack Power increases by 344,39,8
920600,Brawler,Haymaker,1,18,EP Attack Power increases by 356,41,8
920600,Brawler,Haymaker,1,19,EP Attack Power increases by 367,43,8
920600,Brawler,Haymaker,1,20,EP Attack Power increases by 378,45,8
920600,Brawler,Haymaker,1,21,EP Attack Power increases by 388,47,8
920600,Brawler,Haymaker,1,22,EP Attack Power increases by 398,49,8
920600,Brawler,Haymaker,1,23,EP Attack Power increases by 407,51,8
920600,Brawler,Haymaker,1,24,EP Attack Power increases by 416,53,8
920600,Brawler,Haymaker,1,25,EP Attack Power increases by 425,55,8
920600,Brawler,Haymaker,1,26,EP Attack Power increases by 434,57,8
920600,Brawler,Haymaker,1,27,EP Attack Power increases by 442,59,8
920600,Brawler,Haymaker,1,28,EP Attack Power increases by 450,61,8
920600,Brawler,Haymaker,1,29,EP Attack Power increases by 458,63,8
920600,Brawler,Haymaker,1,30,EP Attack Power increases by 465,65,8
920600,Brawler,Haymaker,1,31,EP Attack Power increases by 473,67,8
920600,Brawler,Haymaker,1,32,EP Attack Power increases by 480,69,8
920600,Brawler,Haymaker,1,33,EP Attack Power increases by 487,71,8
920600,Brawler,Haymaker,1,34,EP Attack Power increases by 494,73,8
920600,Brawler,Haymaker,1,35,EP Attack Power increases by 501,75,8
920600,Brawler,Haymaker,1,36,EP Attack Power increases by 508,77,8
920600,Brawler,Haymaker,1,37,EP Attack Power increases by 514,79,8
920600,Brawler,Haymaker,1,38,EP Attack Power increases by 521,81,8
920600,Brawler,Haymaker,1,39,EP Attack Power increases by 528,83,8
920600,Brawler,Haymaker,1,40,EP Attack Power increases by 534,85,8
920600,Brawler,Haymaker,1,41,EP Attack Power increases by 541,87,8
920600,Brawler,Haymaker,1,42,EP Attack Power increases by 547,89,8
920600,Brawler,Haymaker,1,43,EP Attack Power increases by 553,91,8
920600,Brawler,Haymaker,1,44,EP Attack Power increases by 560,93,8
920600,Brawler,Haymaker,1,45,EP Attack Power increases by 566,95,8
920600,Brawler,Haymaker,1,46,EP Attack Power increases by 572,97,8
920600,Brawler,Haymaker,1,47,EP Attack Power increases by 578,99,8
920600,Brawler,Haymaker,1,48,EP Attack Power increases by 584,101,8
920600,Brawler,Haymaker,1,49,EP Attack Power increases by 591,103,8
920600,Brawler,Haymaker,1,50,EP Attack Power increases by 597,105,8
920600,Brawler,Haymaker,1,51,EP Attack Power increases by 603,107,8
920600,Brawler,Haymaker,1,52,EP Attack Power increases by 609,109,8
920600,Brawler,Haymaker,1,53,EP Attack Power increases by 615,111,8
920600,Brawler,Haymaker,1,54,EP Attack Power increases by 621,113,8
920600,Brawler,Haymaker,1,55,EP Attack Power increases by 627,115,8
920600,Brawler,Haymaker,1,56,EP Attack Power increases by 633,117,8
920600,Brawler,Haymaker,1,57,EP Attack Power increases by 639,119,8
920600,Brawler,Haymaker,1,58,EP Attack Power increases by 645,121,8
920600,Brawler,Haymaker,1,59,EP Attack Power increases by 651,123,8
920600,Brawler,Haymaker,1,60,EP Attack Power increases by 657,125,8
920600,Brawler,Haymaker,1,61,EP Attack Power increases by 663,127,8
920600,Brawler,Haymaker,1,62,EP Attack Power increases by 669,129,8
920600,Brawler,Haymaker,1,63,EP Attack Power increases by 675,131,8
920600,Brawler,Haymaker,1,64,EP Attack Power increases by 681,133,8
920600,Brawler,Haymaker,1,65,EP Attack Power increases by 687,135,8
920600,Brawler,Haymaker,1,66,EP Attack Power increases by 693,137,8
920600,Brawler,Haymaker,1,67,EP Attack Power increases by 699,139,8
920600,Brawler,Haymaker,1,68,EP Attack Power increases by 705,141,8
920600,Brawler,Haymaker,1,69,EP Attack Power increases by 711,143,8
920600,Brawler,Haymaker,1,70,EP Attack Power increases by 717,145,8
920600,Brawler,Haymaker,1,71,EP Attack Power increases by 723,147,8
920600,Brawler,Haymaker,1,72,EP Attack Power increases by 729,149,8
920600,Brawler,Haymaker,1,73,EP Attack Power increases by 735,151,8
920600,Brawler,Haymaker,1,74,EP Attack Power increases by 741,153,8
920600,Brawler,Haymaker,1,75,EP Attack Power increases by 747,155,8
920600,Brawler,Haymaker,1,76,EP Attack Power increases by 753,157,8
920600,Brawler,Haymaker,1,77,EP Attack Power increases by 759,159,8
920600,Brawler,Haymaker,1,78,EP Attack Power increases by 765,161,8
920600,Brawler,Haymaker,1,79,EP Attack Power increases by 771,163,8
920600,Brawler,Haymaker,1,80,EP Attack Power increases by 777,165,8
920600,Brawler,Haymaker,1,81,EP Attack Power increases by 783,167,8
920600,Brawler,Haymaker,1,82,EP Attack Power increases by 789,169,8
920600,Brawler,Haymaker,1,83,EP Attack Power increases by 795,171,8
920600,Brawler,Haymaker,1,84,EP Attack Power increases by 801,173,8
920600,Brawler,Haymaker,1,85,EP Attack Power increases by 807,175,8
920600,Brawler,Haymaker,1,86,EP Attack Power increases by 813,177,8
920600,Brawler,Haymaker,1,87,EP Attack Power increases by 819,179,8
920600,Brawler,Haymaker,1,88,EP Attack Power increases by 825,181,8
920600,Brawler,Haymaker,1,89,EP Attack Power increases by 831,183,8
920600,Brawler,Haymaker,1,90,EP Attack Power increases by 837,185,8
920600,Brawler,Haymaker,1,91,EP Attack Power increases by 843,187,8
920600,Brawler,Haymaker,1,92,EP Attack Power increases by 849,189,8
920600,Brawler,Haymaker,1,93,EP Attack Power increases by 855,191,8
920600,Brawler,Haymaker,1,94,EP Attack Power increases by 861,193,8
920600,Brawler,Haymaker,1,95,EP Attack Power increases by 867,195,8
920600,Brawler,Haymaker,1,96,EP Attack Power increases by 873,197,8
920600,Brawler,Haymaker,1,97,EP Attack Power increases by 879,199,8
920600,Brawler,Haymaker,1,98,EP Attack Power increases by 885,201,8
920600,Brawler,Haymaker,1,99,EP Attack Power increases by 891,203,8
920610,Brawler,Haymaker,1,1,Skill Cooldown decreases by 1 seconds when successfully hitting target with critical hit,9,8
920610,Brawler,Haymaker,1,2,Skill Cooldown decreases by 1.14 seconds when successfully hitting target with critical hit,14,8
920610,Brawler,Haymaker,1,3,Skill Cooldown decreases by 1.29 seconds when successfully hitting target with critical hit,19,8
920610,Brawler,Haymaker,2,4,Skill Cooldown decreases by 1.43 seconds when successfully hitting target with critical hit,24,8
920610,Brawler,Haymaker,2,5,Skill Cooldown decreases by 1.57 seconds when successfully hitting target with critical hit,29,8
920610,Brawler,Haymaker,2,6,Skill Cooldown decreases by 1.71 seconds when successfully hitting target with critical hit,34,8
920610,Brawler,Haymaker,3,7,Skill Cooldown decreases by 1.86 seconds when successfully hitting target with critical hit,39,8
920610,Brawler,Haymaker,3,8,Skill Cooldown decreases by 2 seconds when successfully hitting target with critical hit,44,8
920610,Brawler,Haymaker,3,9,Skill Cooldown decreases by 2.14 seconds when successfully hitting target with critical hit,49,8
920610,Brawler,Haymaker,4,10,Skill Cooldown decreases by 2.29 seconds when successfully hitting target with critical hit,54,8
920610,Brawler,Haymaker,4,11,Skill Cooldown decreases by 2.43 seconds when successfully hitting target with critical hit,59,8
920610,Brawler,Haymaker,4,12,Skill Cooldown decreases by 2.57 seconds when successfully hitting target with critical hit,64,8
920610,Brawler,Haymaker,5,13,Skill Cooldown decreases by 2.71 seconds when successfully hitting target with critical hit,69,8
920610,Brawler,Haymaker,5,14,Skill Cooldown decreases by 2.86 seconds when successfully hitting target with critical hit,74,8
920610,Brawler,Haymaker,5,15,Skill Cooldown decreases by 3 seconds when successfully hitting target with critical hit,79,8
920710,Brawler,Roundhouse kick,1,1,Resets Cooldown by 5% chance,11,2
920710,Brawler,Roundhouse kick,1,2,Resets Cooldown by 5.4% chance,16,2
920710,Brawler,Roundhouse kick,1,3,Resets Cooldown by 5.7% chance,21,2
920710,Brawler,Roundhouse kick,2,4,Resets Cooldown by 6.1% chance,26,2
920710,Brawler,Roundhouse kick,2,5,Resets Cooldown by 6.4% chance,31,2
920710,Brawler,Roundhouse kick,2,6,Resets Cooldown by 6.8% chance,36,2
920710,Brawler,Roundhouse kick,3,7,Resets Cooldown by 7.1% chance,41,2
920710,Brawler,Roundhouse kick,3,8,Resets Cooldown by 7.5% chance,46,2
920710,Brawler,Roundhouse kick,3,9,Resets Cooldown by 7.9% chance,51,2
920710,Brawler,Roundhouse kick,4,10,Resets Cooldown by 8.2% chance,56,2
920710,Brawler,Roundhouse kick,4,11,Resets Cooldown by 8.6% chance,61,2
920710,Brawler,Roundhouse kick,4,12,Resets Cooldown by 8.9% chance,66,2
920710,Brawler,Roundhouse kick,5,13,Resets Cooldown by 9.3% chance,71,2
920710,Brawler,Roundhouse kick,5,14,Resets Cooldown by 9.6% chance,76,2
920710,Brawler,Roundhouse kick,5,15,Resets Cooldown by 10% chance,81,2
920800,Brawler,Piledriver,1,1,EP Attack Power increases by 32,9,6
920800,Brawler,Piledriver,1,2,EP Attack Power increases by 62,11,6
920800,Brawler,Piledriver,1,3,EP Attack Power increases by 90,13,6
920800,Brawler,Piledriver,1,4,EP Attack Power increases by 116,15,6
920800,Brawler,Piledriver,1,5,EP Attack Power increases by 141,17,6
920800,Brawler,Piledriver,1,6,EP Attack Power increases by 164,19,6
920800,Brawler,Piledriver,1,7,EP Attack Power increases by 186,21,6
920800,Brawler,Piledriver,1,8,EP Attack Power increases by 206,23,6
920800,Brawler,Piledriver,1,9,EP Attack Power increases by 225,25,6
920800,Brawler,Piledriver,1,10,EP Attack Power increases by 243,27,6
920800,Brawler,Piledriver,1,11,EP Attack Power increases by 260,29,6
920800,Brawler,Piledriver,1,12,EP Attack Power increases by 276,31,6
920800,Brawler,Piledriver,1,13,EP Attack Power increases by 291,33,6
920800,Brawler,Piledriver,1,14,EP Attack Power increases by 306,35,6
920800,Brawler,Piledriver,1,15,EP Attack Power increases by 319,37,6
920800,Brawler,Piledriver,1,16,EP Attack Power increases by 332,39,6
920800,Brawler,Piledriver,1,17,EP Attack Power increases by 344,41,6
920800,Brawler,Piledriver,1,18,EP Attack Power increases by 356,43,6
920800,Brawler,Piledriver,1,19,EP Attack Power increases by 367,45,6
920800,Brawler,Piledriver,1,20,EP Attack Power increases by 378,47,6
920800,Brawler,Piledriver,1,21,EP Attack Power increases by 388,49,6
920800,Brawler,Piledriver,1,22,EP Attack Power increases by 398,51,6
920800,Brawler,Piledriver,1,23,EP Attack Power increases by 407,53,6
920800,Brawler,Piledriver,1,24,EP Attack Power increases by 416,55,6
920800,Brawler,Piledriver,1,25,EP Attack Power increases by 425,57,6
920800,Brawler,Piledriver,1,26,EP Attack Power increases by 434,59,6
920800,Brawler,Piledriver,1,27,EP Attack Power increases by 442,61,6
920800,Brawler,Piledriver,1,28,EP Attack Power increases by 450,63,6
920800,Brawler,Piledriver,1,29,EP Attack Power increases by 458,65,6
920800,Brawler,Piledriver,1,30,EP Attack Power increases by 465,67,6
920800,Brawler,Piledriver,1,31,EP Attack Power increases by 473,69,6
920800,Brawler,Piledriver,1,32,EP Attack Power increases by 480,71,6
920800,Brawler,Piledriver,1,33,EP Attack Power increases by 487,73,6
920800,Brawler,Piledriver,1,34,EP Attack Power increases by 494,75,6
920800,Brawler,Piledriver,1,35,EP Attack Power increases by 501,77,6
920800,Brawler,Piledriver,1,36,EP Attack Power increases by 508,79,6
920800,Brawler,Piledriver,1,37,EP Attack Power increases by 514,81,6
920800,Brawler,Piledriver,1,38,EP Attack Power increases by 521,83,6
920800,Brawler,Piledriver,1,39,EP Attack Power increases by 528,85,6
920800,Brawler,Piledriver,1,40,EP Attack Power increases by 534,87,6
920800,Brawler,Piledriver,1,41,EP Attack Power increases by 541,89,6
920800,Brawler,Piledriver,1,42,EP Attack Power increases by 547,91,6
920800,Brawler,Piledriver,1,43,EP Attack Power increases by 553,93,6
920800,Brawler,Piledriver,1,44,EP Attack Power increases by 560,95,6
920800,Brawler,Piledriver,1,45,EP Attack Power increases by 566,97,6
920800,Brawler,Piledriver,1,46,EP Attack Power increases by 572,99,6
920800,Brawler,Piledriver,1,47,EP Attack Power increases by 578,101,6
920800,Brawler,Piledriver,1,48,EP Attack Power increases by 584,103,6
920800,Brawler,Piledriver,1,49,EP Attack Power increases by 591,105,6
920800,Brawler,Piledriver,1,50,EP Attack Power increases by 597,107,6
920800,Brawler,Piledriver,1,51,EP Attack Power increases by 603,109,6
920800,Brawler,Piledriver,1,52,EP Attack Power increases by 609,111,6
920800,Brawler,Piledriver,1,53,EP Attack Power increases by 615,113,6
920800,Brawler,Piledriver,1,54,EP Attack Power increases by 621,115,6
920800,Brawler,Piledriver,1,55,EP Attack Power increases by 627,117,6
920800,Brawler,Piledriver,1,56,EP Attack Power increases by 633,119,6
920800,Brawler,Piledriver,1,57,EP Attack Power increases by 639,121,6
920800,Brawler,Piledriver,1,58,EP Attack Power increases by 645,123,6
920800,Brawler,Piledriver,1,59,EP Attack Power increases by 651,125,6
920800,Brawler,Piledriver,1,60,EP Attack Power increases by 657,127,6
920800,Brawler,Piledriver,1,61,EP Attack Power increases by 663,129,6
920800,Brawler,Piledriver,1,62,EP Attack Power increases by 669,131,6
920800,Brawler,Piledriver,1,63,EP Attack Power increases by 675,133,6
920800,Brawler,Piledriver,1,64,EP Attack Power increases by 681,135,6
920800,Brawler,Piledriver,1,65,EP Attack Power increases by 687,137,6
920800,Brawler,Piledriver,1,66,EP Attack Power increases by 693,139,6
920800,Brawler,Piledriver,1,67,EP Attack Power increases by 699,141,6
920800,Brawler,Piledriver,1,68,EP Attack Power increases by 705,143,6
920800,Brawler,Piledriver,1,69,EP Attack Power increases by 711,145,6
920800,Brawler,Piledriver,1,70,EP Attack Power increases by 717,147,6
920800,Brawler,Piledriver,1,71,EP Attack Power increases by 723,149,6
920800,Brawler,Piledriver,1,72,EP Attack Power increases by 729,151,6
920800,Brawler,Piledriver,1,73,EP Attack Power increases by 735,153,6
920800,Brawler,Piledriver,1,74,EP Attack Power increases by 741,155,6
920800,Brawler,Piledriver,1,75,EP Attack Power increases by 747,157,6
920800,Brawler,Piledriver,1,76,EP Attack Power increases by 753,159,6
920800,Brawler,Piledriver,1,77,EP Attack Power increases by 759,161,6
920800,Brawler,Piledriver,1,78,EP Attack Power increases by 765,163,6
920800,Brawler,Piledriver,1,79,EP Attack Power increases by 771,165,6
920800,Brawler,Piledriver,1,80,EP Attack Power increases by 777,167,6
920800,Brawler,Piledriver,1,81,EP Attack Power increases by 783,169,6
920800,Brawler,Piledriver,1,82,EP Attack Power increases by 789,171,6
920800,Brawler,Piledriver,1,83,EP Attack Power increases by 795,173,6
920800,Brawler,Piledriver,1,84,EP Attack Power increases by 801,175,6
920800,Brawler,Piledriver,1,85,EP Attack Power increases by 807,177,6
920800,Brawler,Piledriver,1,86,EP Attack Power increases by 813,179,6
920800,Brawler,Piledriver,1,87,EP Attack Power increases by 819,181,6
920800,Brawler,Piledriver,1,88,EP Attack Power increases by 825,183,6
920800,Brawler,Piledriver,1,89,EP Attack Power increases by 831,185,6
920800,Brawler,Piledriver,1,90,EP Attack Power increases by 837,187,6
920800,Brawler,Piledriver,1,91,EP Attack Power increases by 843,189,6
920800,Brawler,Piledriver,1,92,EP Attack Power increases by 849,191,6
920800,Brawler,Piledriver,1,93,EP Attack Power increases by 855,193,6
920800,Brawler,Piledriver,1,94,EP Attack Power increases by 861,195,6
920800,Brawler,Piledriver,1,95,EP Attack Power increases by 867,197,6
920800,Brawler,Piledriver,1,96,EP Attack Power increases by 873,199,6
920800,Brawler,Piledriver,1,97,EP Attack Power increases by 879,201,6
920800,Brawler,Piledriver,1,98,EP Attack Power increases by 885,203,6
920800,Brawler,Piledriver,1,99,EP Attack Power increases by 891,205,6
920810,Brawler,Piledriver,1,1,Crit Factor increases by 1 times when attacking enemies suspended in air,12,6
920810,Brawler,Piledriver,1,2,Crit Factor increases by 1 times when attacking enemies suspended in air,17,6
920810,Brawler,Piledriver,1,3,Crit Factor increases by 1 times when attacking enemies suspended in air,22,6
920810,Brawler,Piledriver,2,4,Crit Factor increases by 1 times when attacking enemies suspended in air,27,6
920810,Brawler,Piledriver,2,5,Crit Factor increases by 1 times when attacking enemies suspended in air,32,6
920810,Brawler,Piledriver,2,6,Crit Factor increases by 1 times when attacking enemies suspended in air,37,6
920810,Brawler,Piledriver,3,7,Crit Factor increases by 1 times when attacking enemies suspended in air,42,6
920810,Brawler,Piledriver,3,8,Crit Factor increases by 1 times when attacking enemies suspended in air,47,6
920810,Brawler,Piledriver,3,9,Crit Factor increases by 1 times when attacking enemies suspended in air,52,6
920810,Brawler,Piledriver,4,10,Crit Factor increases by 1 times when attacking enemies suspended in air,57,6
920810,Brawler,Piledriver,4,11,Crit Factor increases by 1 times when attacking enemies suspended in air,62,6
920810,Brawler,Piledriver,4,12,Crit Factor increases by 1 times when attacking enemies suspended in air,67,6
920810,Brawler,Piledriver,5,13,Crit Factor increases by 1 times when attacking enemies suspended in air,72,6
920810,Brawler,Piledriver,5,14,Crit Factor increases by 1 times when attacking enemies suspended in air,77,6
920810,Brawler,Piledriver,5,15,Crit Factor increases by 1 times when attacking enemies suspended in air,82,6
920900,Brawler,Jackhammer,1,1,EP Attack Power increases by 32,10,4
920900,Brawler,Jackhammer,1,2,EP Attack Power increases by 62,12,4
920900,Brawler,Jackhammer,1,3,EP Attack Power increases by 90,14,4
920900,Brawler,Jackhammer,1,4,EP Attack Power increases by 116,16,4
920900,Brawler,Jackhammer,1,5,EP Attack Power increases by 141,18,4
920900,Brawler,Jackhammer,1,6,EP Attack Power increases by 164,20,4
920900,Brawler,Jackhammer,1,7,EP Attack Power increases by 186,22,4
920900,Brawler,Jackhammer,1,8,EP Attack Power increases by 206,24,4
920900,Brawler,Jackhammer,1,9,EP Attack Power increases by 225,26,4
920900,Brawler,Jackhammer,1,10,EP Attack Power increases by 243,28,4
920900,Brawler,Jackhammer,1,11,EP Attack Power increases by 260,30,4
920900,Brawler,Jackhammer,1,12,EP Attack Power increases by 276,32,4
920900,Brawler,Jackhammer,1,13,EP Attack Power increases by 291,34,4
920900,Brawler,Jackhammer,1,14,EP Attack Power increases by 306,36,4
920900,Brawler,Jackhammer,1,15,EP Attack Power increases by 319,38,4
920900,Brawler,Jackhammer,1,16,EP Attack Power increases by 332,40,4
920900,Brawler,Jackhammer,1,17,EP Attack Power increases by 344,42,4
920900,Brawler,Jackhammer,1,18,EP Attack Power increases by 356,44,4
920900,Brawler,Jackhammer,1,19,EP Attack Power increases by 367,46,4
920900,Brawler,Jackhammer,1,20,EP Attack Power increases by 378,48,4
920900,Brawler,Jackhammer,1,21,EP Attack Power increases by 388,50,4
920900,Brawler,Jackhammer,1,22,EP Attack Power increases by 398,52,4
920900,Brawler,Jackhammer,1,23,EP Attack Power increases by 407,54,4
920900,Brawler,Jackhammer,1,24,EP Attack Power increases by 416,56,4
920900,Brawler,Jackhammer,1,25,EP Attack Power increases by 425,58,4
920900,Brawler,Jackhammer,1,26,EP Attack Power increases by 434,60,4
920900,Brawler,Jackhammer,1,27,EP Attack Power increases by 442,62,4
920900,Brawler,Jackhammer,1,28,EP Attack Power increases by 450,64,4
920900,Brawler,Jackhammer,1,29,EP Attack Power increases by 458,66,4
920900,Brawler,Jackhammer,1,30,EP Attack Power increases by 465,68,4
920900,Brawler,Jackhammer,1,31,EP Attack Power increases by 473,70,4
920900,Brawler,Jackhammer,1,32,EP Attack Power increases by 480,72,4
920900,Brawler,Jackhammer,1,33,EP Attack Power increases by 487,74,4
920900,Brawler,Jackhammer,1,34,EP Attack Power increases by 494,76,4
920900,Brawler,Jackhammer,1,35,EP Attack Power increases by 501,78,4
920900,Brawler,Jackhammer,1,36,EP Attack Power increases by 508,80,4
920900,Brawler,Jackhammer,1,37,EP Attack Power increases by 514,82,4
920900,Brawler,Jackhammer,1,38,EP Attack Power increases by 521,84,4
920900,Brawler,Jackhammer,1,39,EP Attack Power increases by 528,86,4
920900,Brawler,Jackhammer,1,40,EP Attack Power increases by 534,88,4
920900,Brawler,Jackhammer,1,41,EP Attack Power increases by 541,90,4
920900,Brawler,Jackhammer,1,42,EP Attack Power increases by 547,92,4
920900,Brawler,Jackhammer,1,43,EP Attack Power increases by 553,94,4
920900,Brawler,Jackhammer,1,44,EP Attack Power increases by 560,96,4
920900,Brawler,Jackhammer,1,45,EP Attack Power increases by 566,98,4
920900,Brawler,Jackhammer,1,46,EP Attack Power increases by 572,100,4
920900,Brawler,Jackhammer,1,47,EP Attack Power increases by 578,102,4
920900,Brawler,Jackhammer,1,48,EP Attack Power increases by 584,104,4
920900,Brawler,Jackhammer,1,49,EP Attack Power increases by 591,106,4
920900,Brawler,Jackhammer,1,50,EP Attack Power increases by 597,108,4
920900,Brawler,Jackhammer,1,51,EP Attack Power increases by 603,110,4
920900,Brawler,Jackhammer,1,52,EP Attack Power increases by 609,112,4
920900,Brawler,Jackhammer,1,53,EP Attack Power increases by 615,114,4
920900,Brawler,Jackhammer,1,54,EP Attack Power increases by 621,116,4
920900,Brawler,Jackhammer,1,55,EP Attack Power increases by 627,118,4
920900,Brawler,Jackhammer,1,56,EP Attack Power increases by 633,120,4
920900,Brawler,Jackhammer,1,57,EP Attack Power increases by 639,122,4
920900,Brawler,Jackhammer,1,58,EP Attack Power increases by 645,124,4
920900,Brawler,Jackhammer,1,59,EP Attack Power increases by 651,126,4
920900,Brawler,Jackhammer,1,60,EP Attack Power increases by 657,128,4
920900,Brawler,Jackhammer,1,61,EP Attack Power increases by 663,130,4
920900,Brawler,Jackhammer,1,62,EP Attack Power increases by 669,132,4
920900,Brawler,Jackhammer,1,63,EP Attack Power increases by 675,134,4
920900,Brawler,Jackhammer,1,64,EP Attack Power increases by 681,136,4
920900,Brawler,Jackhammer,1,65,EP Attack Power increases by 687,138,4
920900,Brawler,Jackhammer,1,66,EP Attack Power increases by 693,140,4
920900,Brawler,Jackhammer,1,67,EP Attack Power increases by 699,142,4
920900,Brawler,Jackhammer,1,68,EP Attack Power increases by 705,144,4
920900,Brawler,Jackhammer,1,69,EP Attack Power increases by 711,146,4
920900,Brawler,Jackhammer,1,70,EP Attack Power increases by 717,148,4
920900,Brawler,Jackhammer,1,71,EP Attack Power increases by 723,150,4
920900,Brawler,Jackhammer,1,72,EP Attack Power increases by 729,152,4
920900,Brawler,Jackhammer,1,73,EP Attack Power increases by 735,154,4
920900,Brawler,Jackhammer,1,74,EP Attack Power increases by 741,156,4
920900,Brawler,Jackhammer,1,75,EP Attack Power increases by 747,158,4
920900,Brawler,Jackhammer,1,76,EP Attack Power increases by 753,160,4
920900,Brawler,Jackhammer,1,77,EP Attack Power increases by 759,162,4
920900,Brawler,Jackhammer,1,78,EP Attack Power increases by 765,164,4
920900,Brawler,Jackhammer,1,79,EP Attack Power increases by 771,166,4
920900,Brawler,Jackhammer,1,80,EP Attack Power increases by 777,168,4
920900,Brawler,Jackhammer,1,81,EP Attack Power increases by 783,170,4
920900,Brawler,Jackhammer,1,82,EP Attack Power increases by 789,172,4
920900,Brawler,Jackhammer,1,83,EP Attack Power increases by 795,174,4
920900,Brawler,Jackhammer,1,84,EP Attack Power increases by 801,176,4
920900,Brawler,Jackhammer,1,85,EP Attack Power increases by 807,178,4
920900,Brawler,Jackhammer,1,86,EP Attack Power increases by 813,180,4
920900,Brawler,Jackhammer,1,87,EP Attack Power increases by 819,182,4
920900,Brawler,Jackhammer,1,88,EP Attack Power increases by 825,184,4
920900,Brawler,Jackhammer,1,89,EP Attack Power increases by 831,186,4
920900,Brawler,Jackhammer,1,90,EP Attack Power increases by 837,188,4
